@relation mmcfeatures

@attribute mood {0,1}
@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute track_duration numeric
@attribute track_end_of_fade_in numeric
@attribute track_start_of_fade_out numeric
@attribute track_loudness numeric
@attribute track_tempo numeric
@attribute track_tempo_confidence numeric
@attribute track_time_signature numeric
@attribute track_time_signature_confidence numeric
@attribute track_key numeric
@attribute track_key_confidence numeric
@attribute track_mode numeric
@attribute track_mode_confidence numeric

@data
0,0.623,0.399,2,-10.883,0,0.029,0.123,0.000103,0.115,0.33,134.68,226973,4,226.97333,0.46585,217.80898,-10.883,134.68,0.247,4,1,2,0.563,0,0.496
1,0.875,0.766,1,-6.161,1,0.0874,0.0873,0.0105,0.279,0.091,126.091,185320,4,185.32,0,182.5727,-6.161,126.091,0.808,4,1,1,0.508,1,0.361
0,0.254,0.22,1,-12.276,1,0.0374,0.867,0.0467,0.283,0.154,74.68,262107,3,262.10667,2.16526,242.60209,-12.276,74.68,0.216,3,0.93,1,0.862,1,0.835
0,0.373,0.406,7,-9.076,1,0.0294,0.682,0.000215,0.0946,0.146,94.226,235826,4,235.82639,0.57664,230.04009,-9.076,94.226,0.16,4,0.964,7,0.679,1,0.721
0,0.253,0.285,10,-12.276,0,0.0392,0.872,0.208,0.0967,0.0837,140.666,237640,4,237.64,0,231.57841,-12.276,140.666,0.132,4,0.517,10,0.844,0,0.933
1,0.915,0.665,2,-4.89,0,0.26,0.273,0.0000593,0.14,0.693,96.971,214227,4,214.22667,0.14481,205.56626,-4.89,96.971,0.349,4,1,2,0.773,0,0.607
1,0.894,0.642,1,-11.854,1,0.0589,0.13,0.028,0.0833,0.898,121.654,298867,4,298.86667,0.40753,289.02458,-11.854,121.654,0.864,4,1,1,0.568,1,0.615
1,0.536,0.851,10,-8.435,1,0.025,0.0000177,0.592,0.0879,0.777,132.019,221347,4,221.34667,0.23796,217.56517,-8.435,132.019,0.886,4,0.917,10,0.887,1,0.57
0,0.606,0.372,6,-9.369,1,0.0265,0.657,0,0.121,0.392,126.696,193773,4,193.77333,0.36608,176.12916,-9.369,126.696,0.195,4,0.911,6,0.71,1,0.634
0,0.352,0.174,9,-13.889,0,0.033,0.961,0.034,0.0913,0.149,126.558,144667,4,144.66667,0,134.22875,-13.889,126.558,0.18,4,0.964,9,0.612,0,0.547
1,0.601,0.908,10,-3.809,1,0.0799,0.0161,0.00000846,0.284,0.646,138.046,226480,5,226.48,0,222.16853,-3.809,138.046,0.529,5,0.458,10,0.462,1,0.359
0,0.493,0.473,7,-8.468,1,0.0282,0.144,0.0000528,0.107,0.0889,127.077,357213,4,357.21333,0,344.41578,-8.468,127.077,0.416,4,1,7,0.593,1,0.687
1,0.719,0.975,1,-6.298,1,0.0504,0.000114,0.763,0.248,0.8,133.012,360987,4,360.98667,0.42975,352.44408,-6.298,133.012,0.958,4,1,1,0.065,1,0.406
0,0.644,0.658,1,-7.072,0,0.0287,0.227,0,0.142,0.421,109.455,219133,4,219.13333,3.01279,208.57905,-7.072,109.455,0.686,4,0.995,1,0.302,0,0.478
0,0.501,0.578,4,-7.453,1,0.0282,0.0811,0.000699,0.199,0.216,121.539,240014,4,240.01374,0.25537,229.95882,-7.453,121.539,0.161,4,1,4,0.79,1,0.616
0,0.331,0.237,5,-9.671,1,0.0308,0.778,0.0734,0.07,0.065,98.239,359600,4,359.6,5.83982,359.60001,-9.671,98.239,0.265,4,0.984,5,0.751,1,0.71
0,0.457,0.678,10,-7.666,1,0.0271,0.00538,0.658,0.107,0.328,153.994,285653,4,285.65333,0.13927,276.40454,-7.666,153.994,0.136,4,0.989,10,1,1,0.782
1,0.485,0.948,10,-3.801,1,0.0455,0.00000969,0.0102,0.118,0.634,106.825,162958,4,162.95764,0,155.45179,-3.801,106.825,0.102,4,1,10,0.56,1,0.45
0,0.596,0.804,11,-5.837,1,0.0309,0.126,0.00345,0.0962,0.485,112.007,284787,4,284.78667,0.06993,270.93624,-5.837,112.007,0.911,4,1,11,0.75,1,0.681
0,0.444,0.882,1,-7.508,1,0.37,0.0126,0.0834,0.66,0.344,181.379,113720,4,113.72,0,113.72,-7.508,181.379,0.214,4,1,1,0.653,1,0.418
0,0.382,0.586,8,-8.886,1,0.0323,0.36,0.0215,0.309,0.14,109.487,268893,4,268.89333,0.11039,260.85297,-8.886,109.487,0.684,4,0.793,8,0.697,1,0.716
1,0.716,0.682,2,-5.501,1,0.0369,0.00844,0.000499,0.302,0.373,117.995,228600,4,228.6,0,219.42277,-5.501,117.995,0.75,4,1,2,0.422,1,0.56
1,0.79,0.95,9,-4.165,0,0.0608,0.0157,0.0000103,0.0871,0.949,123.194,210267,4,210.26667,0,202.53025,-4.165,123.194,0.932,4,1,9,0.44,0,0.478
0,0.622,0.216,0,-15.418,0,0.0517,0.871,0.0163,0.0996,0.354,77.217,268680,4,268.68041,0,248.36063,-15.418,77.217,0.188,4,0.773,0,0.346,0,0.458
1,0.669,0.941,1,-5.765,0,0.0313,0.00129,0.0000043,0.886,0.841,134.809,240267,4,240.26667,0,235.63029,-5.765,134.809,0.762,4,1,1,0.676,0,0.601
1,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093,4,218.09333,0.20317,212.28844,-5.892,100.024,0.49,4,1,10,0.581,0,0.674
1,0.659,0.935,10,-2.739,0,0.107,0.0253,0,0.0653,0.73,129.048,231787,4,231.78667,0.07546,216.2068,-2.739,129.048,0.767,4,1,10,0.651,0,0.647
0,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,307698,4,307.69787,0.33692,297.8946,-20.7,90.972,0.384,4,0.993,7,0.409,1,0.628
1,0.606,0.73,9,-4.241,0,0.0359,0.0193,0.0000168,0.0651,0.804,147.994,174267,4,174.26667,0.10934,171.29941,-4.241,147.994,0.882,4,1,9,0.702,0,0.538
0,0.668,0.375,1,-9.859,1,0.0321,0.424,0.00462,0.13,0.239,137.982,220870,4,220.86957,0,212.06204,-9.859,137.982,0.797,4,0.994,1,0.763,1,0.727
1,0.674,0.855,2,-4.276,1,0.163,0.000312,0.000032,0.323,0.772,128.095,172173,4,172.17333,1.09773,164.20571,-4.276,128.095,0.587,4,1,2,0.104,1,0.323
0,0.305,0.118,0,-18.97,1,0.0412,0.964,0.000649,0.117,0.164,142.523,334080,4,334.08,3.25079,326.77442,-18.97,142.523,0.172,4,0.793,0,0.699,1,0.69
0,0.557,0.368,7,-11.023,1,0.0276,0.616,0.000596,0.11,0.239,106.861,363307,4,363.30667,0.1917,356.91392,-11.023,106.861,0.346,4,0.98,7,0.533,1,0.594
0,0.583,0.943,8,-3.273,0,0.0707,0.0753,0.00000477,0.315,0.398,130.997,230520,4,230.52,0.13374,223.92744,-3.273,130.997,0.979,4,0.649,8,0.432,0,0.399
1,0.822,0.611,6,-5.941,0,0.345,0.144,0,0.654,0.338,87.02,254707,4,254.70667,0,249.65515,-5.941,87.02,0.821,4,0.899,6,0,0,0.077
0,0.5,0.303,3,-13.923,1,0.0281,0.949,0.221,0.356,0.606,142.433,237387,4,237.38667,3.05342,237.38667,-13.923,142.433,0.891,4,0.989,3,0.209,1,0.451
1,0.625,0.845,1,-4.747,0,0.0498,0.00279,0,0.217,0.567,129.976,193213,4,193.21333,2.31619,186.0673,-4.747,129.976,0.816,4,1,1,0.578,0,0.599
1,0.695,0.788,11,-4.79,1,0.0592,0.0124,0.000022,0.205,0.278,109.985,221206,4,221.20585,0.19719,212.82249,-4.79,109.985,0.887,4,0.627,11,0.459,1,0.55
1,0.631,0.932,4,-1.849,0,0.0614,0.025,0,0.0619,0.972,154.9,152813,4,152.81333,2.18848,147.48154,-1.849,154.9,0.576,4,0.724,4,0.442,0,0.356
0,0.497,0.93,5,-7.024,1,0.0652,0.109,0.0756,0.327,0.403,120.007,347280,4,347.28,0,328.56816,-7.024,120.007,0.796,4,0.999,5,0.26,1,0.367
1,0.888,0.483,6,-7.797,1,0.154,0.013,0.00000485,0.0926,0.226,125.008,200080,4,200.08,0.3307,190.93188,-7.797,125.008,0.653,4,0.995,6,0.231,1,0.33
1,0.642,0.843,7,-5.267,1,0.0566,0.000671,0.0898,0.113,0.527,129.971,299107,4,299.10667,0,294.64381,-5.267,129.971,0.755,4,0.982,7,0,1,0.289
0,0.353,0.113,8,-18.752,1,0.0399,0.888,0.0000477,0.121,0.169,128.304,214000,4,214,2.42649,202.54186,-18.752,128.304,0.339,4,0.756,8,0.603,1,0.682
0,0.566,0.608,2,-6.409,1,0.0287,0.651,0.00303,0.121,0.398,136.028,197093,3,197.09333,0,189.93342,-6.409,136.028,0.447,3,0.924,2,0.7,1,0.629
0,0.577,0.803,1,-6.439,1,0.0357,0.00279,0.000058,0.914,0.619,90.493,174160,4,174.16,0,164.71075,-6.439,90.493,0.167,4,1,1,0.725,1,0.575
0,0.415,0.504,6,-7.463,0,0.0249,0.542,0.000481,0.1,0.349,84.112,196000,4,196,0,182.58431,-7.463,84.112,0.809,4,0.861,6,0.839,0,0.805
0,0.509,0.556,1,-8.883,1,0.0254,0.00192,0.53,0.111,0.44,78.049,479067,4,479.06667,0.54254,457.20091,-8.883,78.049,0.107,4,0.803,1,0.377,1,0.419
1,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,220293,4,220.29333,0.70853,215.75982,-6.752,174.06,0.41,4,1,5,0.563,0,0.387
1,0.464,0.713,2,-4.046,1,0.0305,0.0243,0.00000624,0.566,0.537,78.008,200360,4,200.36,0.16245,188.94658,-4.046,78.008,0.22,4,1,2,0.733,1,0.744
1,0.697,0.577,2,-7.653,1,0.127,0.0436,0,0.11,0.633,160.035,228453,4,228.45333,0.23224,215.52762,-7.653,160.035,0.155,4,1,2,0.362,1,0.318
0,0.313,0.733,0,-4.849,1,0.0433,0.00497,0.0005,0.405,0.49,119.891,240753,4,240.75283,0.10494,227.34658,-4.849,119.891,0.512,4,1,0,0.624,1,0.542
1,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213,4,235.21333,0.09279,221.92472,-2.261,79.526,0.375,4,1,4,0.405,0,0.468
0,0.93,0.455,0,-7.924,1,0.165,0.163,0.0000174,0.137,0.779,106.026,240827,4,240.82667,0.29692,232.17052,-7.924,106.026,0.625,4,1,0,0.442,1,0.367
1,0.775,0.769,10,-3.186,0,0.0498,0.0134,0.000164,0.0757,0.866,119.096,170307,4,170.30667,0.11347,167.50875,-3.186,119.096,0.83,4,0.928,10,0.014,0,0.253
1,0.881,0.59,10,-8.517,0,0.0641,0.0578,0.0000063,0.303,0.62,117.307,351600,4,351.6,2.45551,336.48617,-8.517,117.307,0.791,4,1,10,0.059,0,0.313
0,0.552,0.694,4,-4.489,1,0.026,0.0846,0,0.117,0.359,136.019,275427,4,275.42667,0.22472,262.38549,-4.489,136.019,0.889,4,1,4,0.528,1,0.52
1,0.803,0.855,11,-3.718,1,0.305,0.144,0,0.354,0.762,87.083,215813,4,215.81333,0.13497,215.81334,-3.718,87.083,0.476,4,1,11,0.576,1,0.331
0,0.299,0.355,7,-9.086,1,0.0287,0.816,0.000184,0.439,0.256,176.31,209933,4,209.93333,0.20825,201.38667,-9.086,176.31,0.122,4,0.084,7,0.323,1,0.585
1,0.765,0.598,6,-4.536,0,0.0776,0.00932,0.864,0.16,0.424,123.999,258293,4,258.29333,3.20435,254.63002,-4.536,123.999,0.881,4,1,6,0.056,0,0.148
1,0.605,0.763,1,-5.949,1,0.0775,0.129,0.00000241,0.0839,0.553,135.771,218787,4,218.78667,0.16857,211.37705,-5.949,135.771,0.787,4,1,1,0.45,1,0.593
1,0.708,0.815,8,-4.044,1,0.25,0.107,0,0.326,0.657,86.493,241933,4,241.93333,0.19361,238.99138,-4.044,86.493,0.328,4,1,8,0.607,1,0.593
0,0.486,0.784,6,-4.617,1,0.0359,0.000645,0.255,0.211,0.302,123.29,244933,4,244.93333,0.20893,238.79401,-4.617,123.29,0.637,4,0.935,6,0.406,1,0.499
0,0.415,0.317,0,-15.729,1,0.0269,0.598,0.07,0.0908,0.209,91.025,205040,4,205.04,0.3249,195.73261,-15.729,91.025,0.291,4,0.587,0,0.57,1,0.667
1,0.755,0.832,2,-2.741,0,0.116,0.0746,0.00000127,0.291,0.735,120.032,199693,4,199.69333,0.19147,195.79646,-2.741,120.032,0.681,4,0.678,2,0.618,0,0.545
0,0.665,0.446,1,-11.884,1,0.0439,0.57,0.000669,0.082,0.172,141.94,230867,4,230.86667,0.19628,218.35465,-11.884,141.94,0.761,4,0.934,1,0.647,1,0.758
0,0.244,0.523,8,-12.076,1,0.0386,0.248,0.14,0.369,0.148,183.219,252533,3,252.53333,0.27873,244.40744,-12.076,183.219,0.298,3,1,8,0.461,1,0.697
1,0.62,0.97,5,-2.089,0,0.0433,0.0628,0.192,0.0769,0.939,126.004,296293,4,296.29333,0,296.29333,-2.089,126.004,1,4,1,5,0,0,0.268
0,0.486,0.525,6,-7.31,1,0.0341,0.172,0,0.134,0.291,156.207,204640,4,204.64,0,191.48916,-7.31,156.207,0.223,4,1,6,0.42,1,0.489
0,0.386,0.409,3,-6.044,1,0.0313,0.271,0.0184,0.106,0.283,132.986,266600,4,266.6,0.13918,245.49878,-6.044,132.986,0.174,4,0.927,3,0.611,1,0.655
0,0.62,0.677,11,-6.384,0,0.0275,0.0178,0.079,0.08,0.465,139.01,271467,4,271.46667,0.33633,264.12118,-6.384,139.01,0.818,4,0.408,11,0.163,0,0.373
0,0.585,0.473,1,-7.067,1,0.3,0.592,0.00000942,0.602,0.47,149.67,460573,4,460.57333,0,456.6088,-7.067,149.67,0.141,4,1,1,0,1,0.157
1,0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.201,267267,4,267.26667,0.20363,246.58431,-13.652,99.201,0.503,4,1,6,0.397,0,0.276
1,0.343,0.889,9,-3.733,0,0.0744,0.0481,0,0.113,0.532,175.026,233907,4,233.90667,0.2342,224.10159,-3.733,175.026,0.356,4,1,9,0.561,0,0.503
1,0.854,0.798,7,-5.172,0,0.0449,0.444,0,0.108,0.939,126.951,221467,4,221.46667,0.481,218.56943,-5.172,126.951,0.978,4,1,7,0.509,0,0.42
0,0.437,0.352,7,-13.979,1,0.0358,0.241,0.00179,0.133,0.15,118.136,216960,4,216.96,2.3278,208.74159,-13.979,118.136,0.795,4,0.779,7,0.705,1,0.649
1,0.655,0.858,11,-8.286,0,0.0411,0.00315,0.00222,0.0865,0.829,125.027,217933,4,217.93333,0.13397,213.42621,-8.286,125.027,0.656,4,0.781,11,0.218,0,0.163
0,0.425,0.274,9,-9.064,1,0.0331,0.793,0,0.199,0.102,143.901,275053,4,275.05333,0.1376,266.79147,-9.064,143.901,0.122,4,0.988,9,1,1,0.908
0,0.251,0.243,2,-10.896,1,0.0307,0.989,0.845,0.126,0.247,177.427,187117,4,187.11651,0.13338,180.15782,-10.896,177.427,0.117,4,1,2,0,1,0.094
0,0.317,0.61,7,-5.932,1,0.0349,0.0623,0.00157,0.0775,0.282,78.983,313400,4,313.4,0.38304,300.87256,-5.932,78.983,0.101,4,0.966,7,0.668,1,0.618
0,0.567,0.159,7,-13.648,1,0.0331,0.914,0,0.111,0.436,146.913,157893,4,157.89333,0.22816,145.90839,-13.648,146.913,0.232,4,0.985,7,0.814,1,1
0,0.734,0.255,7,-14.904,1,0.0394,0.945,0.0000689,0.167,0.748,125.943,109827,4,109.82667,2.11882,105.7785,-14.904,125.943,0.546,4,1,7,0.655,1,0.565
1,0.756,0.8,5,-5.158,1,0.0329,0.211,0.000723,0.047,0.967,118.921,207467,4,207.46667,0.50816,195.74422,-5.158,118.921,0.881,4,1,5,0.024,1,0.263
0,0.224,0.0333,6,-19.237,1,0.0349,0.959,0.263,0.105,0.119,74.174,263547,4,263.54667,1.01592,253.60254,-19.237,74.174,0.122,4,0.174,6,0.84,1,0.735
1,0.486,0.88,11,-4.259,1,0.119,0.24,0.000254,0.381,0.599,94.978,167667,4,167.66667,0,157.76798,-4.259,94.978,0.371,4,1,11,0.352,1,0.554
1,0.667,0.709,9,-7.018,0,0.105,0.33,0.00000374,0.077,0.233,101.975,199179,4,199.179,0.16844,193.92726,-7.018,101.975,0.369,4,1,9,0.509,0,0.469
0,0.389,0.71,1,-3.664,0,0.0343,0.146,0,0.202,0.34,137.752,232200,4,232.2,0.53415,223.06249,-3.664,137.752,0.687,4,0.845,1,0.435,0,0.601
1,0.463,0.853,8,-6.241,1,0.031,0.0000884,0.687,0.0778,0.658,145.012,207893,4,207.89333,0.22195,201.61306,-6.241,145.012,0.839,4,1,8,0.959,1,0.795
0,0.552,0.686,2,-10.63,1,0.0268,0.139,0.861,0.138,0.495,79.983,146293,4,146.29315,0.08095,137.47955,-10.63,79.983,0.122,4,0.978,2,0.223,1,0.46
0,0.415,0.132,7,-18.839,1,0.0353,0.94,0.137,0.113,0.122,169.006,336760,4,336.76,0.47565,325.16644,-18.839,169.006,0.058,4,0.992,7,0.851,1,0.752
1,0.468,0.715,4,-3.101,0,0.0558,0.00202,0.733,0.087,0.6,141.01,212680,4,212.68,0,210.33796,-3.101,141.01,0.953,4,0.94,4,0,0,0
0,0.514,0.826,2,-4.689,1,0.0642,0.00835,0.0000011,0.125,0.511,114.158,202133,4,202.13333,0.19737,186.35175,-4.689,114.158,0.744,4,0.9,2,0.638,1,0.585
1,0.647,0.822,4,-4.632,0,0.0473,0.00401,0,0.665,0.398,126.018,207653,3,207.65333,0,207.65334,-4.632,126.018,0.825,3,0.418,4,0.615,0,0.606
1,0.862,0.825,11,-9.5,0,0.314,0.0795,0,0.364,0.479,120.615,185560,4,185.56,0,185.56,-9.5,120.615,0.946,4,1,11,0.534,0,0.474
1,0.612,0.696,8,-6.173,1,0.153,0.12,0,0.0978,0.923,167.762,137360,4,137.36,0.58776,133.96753,-6.173,167.762,0.23,4,0.992,8,0.712,1,0.749
1,0.693,0.695,5,-8.435,1,0.0446,0.192,0.000925,0.489,0.553,120.015,213614,4,213.61447,0.13973,201.82204,-8.435,120.015,0.749,4,1,5,0.495,1,0.261
1,0.614,0.952,3,-4.724,0,0.514,0.00307,0,0.836,0.257,126.013,281093,4,281.09333,0.18626,277.93125,-4.724,126.013,0.657,4,1,3,0.268,0,0.154
1,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4,190.18553,0.24966,185.76544,-4.036,145.889,0.708,4,0.813,5,0.031,1,0.211
0,0.357,0.398,4,-5.241,0,0.0305,0.681,0.00000567,0.33,0.233,126.588,318573,3,318.57333,0,312.47673,-5.241,126.588,0.04,3,0.341,4,0.391,0,0.536
1,0.944,0.73,9,-9.527,0,0.0457,0.162,0.000699,0.114,0.864,128.967,217327,4,217.32717,0,211.55701,-9.527,128.967,0.845,4,1,9,0.767,0,0.678
0,0.372,0.57,3,-7.305,1,0.0305,0.517,0.00000257,0.141,0.234,179.907,291333,4,291.33333,8.70168,286.08145,-7.305,179.907,0.07,4,0.869,3,0.741,1,0.695
0,0.475,0.771,10,-3.777,1,0.0335,0.00276,0,0.126,0.147,142.219,214520,3,214.52,0.17982,202.07746,-3.777,142.219,0.833,3,1,10,0.66,1,0.307
1,0.606,0.915,10,-3.292,0,0.166,0.259,0.107,0.105,0.551,100.433,232547,4,232.54667,0.1858,225.60508,-3.292,100.433,0.543,4,0.995,10,0.208,0,0.404
0,0.585,0.19,8,-14.184,1,0.034,0.616,0.0009,0.176,0.372,90.464,137800,4,137.8,0.41224,132.79492,-14.184,90.464,0.239,4,1,8,0.389,1,0.491
0,0.542,0.151,10,-13.1,1,0.0391,0.882,0.0215,0.106,0.129,117.519,222987,4,222.98667,7.73224,202.10068,-13.1,117.519,0.097,4,0.849,10,0.833,1,0.768
1,0.526,0.633,4,-7.119,1,0.0322,0.199,0.00000124,0.0709,0.953,156.405,153760,4,153.76,0.18531,153.75999,-7.119,156.405,0.196,4,0.758,4,0.789,1,0.637
0,0.417,0.324,8,-10.99,1,0.0331,0.167,0.00255,0.13,0.381,161.123,156667,3,156.66667,0.49959,147.64989,-10.99,161.123,0.229,3,1,8,0.347,1,0.488
1,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0846,0.731,130.02,195744,4,195.74422,0.45927,192.88816,-5.636,130.02,0.88,4,1,7,0.888,1,0.533
1,0.799,0.63,0,-9.279,1,0.0748,0.0159,0,0.453,0.772,103.647,238800,4,238.8,3.96481,223.43401,-9.279,103.647,0.503,4,1,0,0.649,1,0.532
0,0.738,0.577,0,-9.267,1,0.0236,0.385,0.037,0.122,0.715,100.02,259867,4,259.86667,0.45791,246.48562,-9.267,100.02,0.183,4,1,0,0.551,1,0.568
0,0.497,0.443,4,-6.93,1,0.0309,0.619,0.000106,0.103,0.0842,75.026,275973,4,275.97333,2.6819,263.52907,-6.93,75.026,0,4,0.997,4,0.058,1,0.354
1,0.761,0.649,5,-5.071,0,0.197,0.0108,0.00000303,0.0834,0.504,130.033,240907,4,240.90667,0,232.52463,-5.071,130.033,0.689,4,1,5,0.712,0,0.656
0,0.605,0.732,6,-5.643,0,0.15,0.195,0.0135,0.246,0.134,195.978,209573,4,209.57333,0,203.96408,-5.643,195.978,0.342,4,1,6,0.69,0,0.812
0,0.81,0.661,10,-3.729,1,0.0325,0.283,0.0000729,0.132,0.641,102.058,140760,4,140.76,0.20902,131.69197,-3.729,102.058,0.052,4,1,10,0.682,1,0.6
0,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,223067,3,223.06667,0.24231,217.98893,-7.462,151.95,0.591,3,1,9,0.542,1,0.613
0,0.311,0.627,4,-6.566,0,0.0413,0.182,0.0000299,0.258,0.378,171.649,285400,4,285.40018,0.16254,279.80626,-6.566,171.649,0.196,4,1,4,0.644,0,0.546
1,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,291.29333,0.64644,279.37669,-8.824,118.814,0.843,4,1,1,0.335,1,0.451
0,0.659,0.864,4,-5.232,1,0.046,0.153,0,0.141,0.846,106.153,196600,4,196.6,0.34213,190.10177,-5.232,106.153,0.202,4,1,4,0.701,1,0.652
1,0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,4,219.56,2.50776,211.13905,-3.534,91.017,0.186,4,0.994,7,0.678,1,0.611
1,0.687,0.702,7,-5.324,0,0.0455,0.0064,0.0000435,0.204,0.284,129.956,214840,4,214.84,0.15093,210.57596,-5.324,129.956,0.839,4,0.913,7,0.302,0,0.595
0,0.295,0.797,8,-3.193,0,0.0301,0.598,0.000427,0.125,0.107,150.301,320693,4,320.69333,0,309.19111,-3.193,150.301,0.167,4,0.981,8,0.576,0,0.581
0,0.522,0.125,3,-12.883,1,0.0298,0.988,0.313,0.123,0.157,68.034,167240,4,167.24,0,152.79311,-12.883,68.034,0.271,4,0.65,3,0.51,1,0.675
0,0.134,0.129,7,-16.128,1,0.0341,0.921,0.697,0.13,0.0435,93.668,200483,4,200.48259,0.40667,188.05841,-16.128,93.668,0.172,4,0.62,7,0.648,1,0.701
1,0.631,0.863,8,-3.963,0,0.0297,0.161,0.0000585,0.0846,0.497,125.994,319653,4,319.65333,0.09524,306.53243,-3.963,125.994,0.645,4,1,8,0.339,0,0.477
1,0.892,0.649,6,-5.644,0,0.0652,0.00587,0.0000013,0.323,0.85,105.041,216333,4,216.33333,0.09968,212.78186,-5.644,105.041,0.496,4,1,6,0.208,0,0.355
1,0.819,0.607,2,-8.085,1,0.0554,0.0278,0.000172,0.0571,0.903,130.716,340133,4,340.13333,0.5166,327.92381,-8.085,130.716,0.941,4,1,2,0.643,1,0.652
0,0.189,0.327,7,-7.363,1,0.0299,0.72,0.00000267,0.124,0.261,86.647,329360,4,329.36,0.17429,257.88082,-7.363,86.647,0.067,4,0.888,7,0.754,1,0.806
1,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719,4,207.71937,0.2478,202.37351,-5.508,114.025,0.975,4,1,0,0.198,0,0.38
1,0.922,0.838,7,-6.908,1,0.0501,0.0196,0.000525,0.0217,0.977,135.997,201720,4,201.72,0.22671,198.37968,-6.908,135.997,1,4,0.939,7,0.115,1,0.395
0,0.559,0.655,4,-9.101,0,0.0238,0.275,0.0993,0.0842,0.315,103.866,328401,4,328.40059,0,300.63456,-9.101,103.866,0.661,4,1,4,0.096,0,0.278
1,0.783,0.661,5,-5.178,1,0.0431,0.00945,0.0262,0.0655,0.936,121.971,237587,4,237.58667,0.09964,235.13687,-5.178,121.971,0.808,4,1,5,0.449,1,0.447
1,0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977,227344,4,227.34395,0.08726,221.75057,-5.717,122.977,0.799,4,1,0,0.548,1,0.549
1,0.802,0.461,11,-12.367,0,0.302,0.0757,0,0.109,0.74,90.995,185933,4,185.93333,0,167.45651,-12.367,90.995,0.408,4,1,11,0.409,0,0.669
1,0.717,0.659,0,-5.706,1,0.0726,0.018,0,0.0943,0.536,119.991,218747,4,218.74667,0.24281,216.13134,-5.706,119.991,0.49,4,0.877,0,0.461,1,0.563
1,0.599,0.877,11,-3.45,0,0.226,0.064,0,0.234,0.79,187.305,207040,4,207.04,0.2785,203.62159,-3.45,187.305,0.073,4,1,11,0.51,0,0.425
1,0.74,0.879,9,-2.251,0,0.105,0.193,0.0000825,0.0928,0.948,103.71,226893,4,226.89333,1.01605,224.06676,-2.251,103.71,0.85,4,1,9,0.007,0,0.147
0,0.623,0.547,0,-7.193,1,0.0251,0.395,0.000221,0.263,0.153,75.002,230013,4,230.01333,0.48757,220.92045,-7.193,75.002,0.147,4,0.793,0,0.268,1,0.458
0,0.561,0.0859,6,-11.478,0,0.0511,0.94,0,0.16,0.117,78.372,139467,4,139.46667,0.3946,132.1912,-11.478,78.372,0.178,4,0.648,6,0,0,0.1
0,0.532,0.0814,9,-23.924,0,0.0564,0.843,0.000012,0.191,0.164,96.859,172493,3,172.49333,0.4702,160.94912,-23.924,96.859,0.203,3,0.992,9,0.195,0,0.365
0,0.532,0.518,5,-10.913,1,0.0366,0.455,0.696,0.124,0.31,120.021,197840,4,197.84,0,183.61179,-10.913,120.021,0.333,4,0.914,5,0.827,1,0.687
0,0.653,0.668,8,-13.954,1,0.0326,0.0512,0.557,0.0909,0.901,120.271,91440,4,91.44,0.11642,82.34376,-13.954,120.271,0.822,4,0.667,8,0.58,1,0.533
0,0.527,0.418,4,-10.204,0,0.0277,0.142,0.775,0.139,0.218,129.516,196920,4,196.92,0.18644,189.63156,-10.204,129.516,0.618,4,0.925,4,0.373,0,0.479
0,0.603,0.337,9,-9.456,0,0.034,0.836,0.939,0.114,0.0816,110.006,277027,4,277.02667,2.48454,258.60063,-9.456,110.006,0.734,4,0.998,9,0.705,0,0.711
1,0.587,0.748,0,-7.621,1,0.035,0.0259,0,0.145,0.25,129.956,208027,4,208.02667,0.25016,204.2195,-7.621,129.956,0.668,4,0.979,0,0,1,0.057
0,0.527,0.667,2,-4.662,1,0.0288,0.121,0,0.415,0.313,141.901,293027,4,293.02667,0.24367,282.02376,-4.662,141.901,0.347,4,0.976,2,0.562,1,0.906
0,0.405,0.76,1,-4.852,1,0.0312,0.00824,0.00000554,0.156,0.316,145.035,304280,4,304.28,0.3771,288.64726,-4.852,145.035,0.34,4,0.932,1,0.605,1,0.596
